mouse_speed_mean,mouse_direction_changes,click_interval_mean,typing_latency,scroll_variance,session_duration,request_rate,cpu_threads,device_memory,label
0.06711468016554907,1,4.6295297427468824,0.5602228312382163,98.71206727915899,6.04266897975768,28.3413538284479,1,2,0
0.017265682199747456,4,55.414554232033694,12.63034612517972,23.325604079384764,6.7589546707935,88.44878213055536,2,2,0
0.4689034318934324,38,1129.8239499864067,331.5087255981625,2152.8467207919584,76.03846792176935,0.32651692581075875,4,8,1
0.36414055842110904,35,1364.3494300433454,260.45279945691846,4207.712998405927,133.61092931884718,0.9966384876136763,4,8,1
0.4944489493523623,35,1014.6551722173267,268.93646673019924,2979.917306968805,91.12511197058964,0.01,8,4,1
0.0709344309838438,3,45.57890114055007,9.387898735713545,60.376351029610525,12.990857776636512,84.16283131998922,2,2,0
0.5257050969002139,40,1526.5069438754654,228.82663794768203,982.0984140090738,196.83244570064784,0.31545989666860086,8,16,1
0.8033581169939503,43,1082.0551680627923,205.43144247499075,2105.599252272934,84.63811458334732,0.7548806291063074,4,8,1
0.5934416694330965,46,1079.6046999572104,281.37282549666276,2941.3896083720597,77.39232252435096,0.01,8,8,1
0.06867302014744095,0,81.90152880812926,11.098631406710618,28.588338288477534,6.288204406468128,71.10438472070916,2,2,0
0.4035315874861775,32,1195.5945718927023,191.209658653813,3287.218835650472,126.214085066541,0.5802908042489374,8,8,1
0.5742288930163355,30,795.7715414176141,238.8522357976777,3950.933260703126,144.2749737070515,0.5270217760944984,12,8,1
0.5599276522960576,50,1218.2038872400983,223.10453902493472,1559.0980176087432,146.73041407688305,0.06147300318928339,12,16,1
0.5723454812673552,49,1764.2763606028707,153.19269099989035,628.3227490852812,98.907792082773,0.1941975598279786,6,8,1
0.6498349823889414,57,629.7824206366672,279.63611272952795,3114.6715634440034,153.2815676534177,0.7199520094233056,8,4,1
0.4483679515302805,39,402.48030648875715,299.99081183056825,982.602223853662,155.94559954974847,0.44957876323834095,8,4,1
0.5842210389579585,31,961.5111308896617,320.5728270784687,1938.6400183937362,111.40300447697521,0.3198185956251245,4,8,1
0.40490531325268175,59,1035.0828683209415,158.74448239923177,1439.5117795979295,73.72767230509717,0.3515319717304157,6,8,1
0.5440624536660162,32,1158.755765103581,337.9279475223935,1115.7477516606577,128.52300551505408,0.8111475394833876,4,8,1
0.038429606549308375,0,45.83193742261495,11.243674499641081,47.15873387746309,12.6082990898912,74.7535542624035,1,2,0
0.5762419710731369,34,1873.6009952308837,235.76647469639227,2633.143628642529,168.45333789632576,0.7772457149256605,6,4,1
0.6475427757085719,29,972.3142401027153,243.3221306387877,2293.6782683651654,20.0,0.4195210814151462,12,8,1
0.07743790123518585,5,105.32177871634306,6.052242993185955,16.081827414076887,1.4029574683867456,94.28941184573,1,2,0
0.01703713292071286,5,74.45438173957776,14.706940876385667,72.97054194502623,9.913020502711955,73.2556388969337,1,1,0
0.043795704551928924,0,94.25470851619603,5.948141734819052,74.65040402734482,13.073091922454433,114.69966548405242,2,2,0
0.03936930344636306,3,8.882081364372038,0.6879189960694942,74.49668213065095,5.863787715155799,36.95873306324399,1,2,0
0.2890140996816284,64,682.5555852449713,324.9922072972638,1773.5567651436495,153.66198404826363,0.2742659899019394,12,8,1
0.048154831643276816,2,5.863365335710984,2.534025946082468,33.43084068383504,3.4781467798744554,24.31376604449084,1,1,0
0.7508497791269659,33,880.742737593903,357.53075930414724,2528.210841577383,78.01646952044487,0.5641939732202665,12,16,1
0.6521625117520612,32,1042.2557397098237,260.5653081084898,2062.1761309299827,46.31675885258255,1.212242523020179,6,8,1
0.002934656231247832,2,85.88860072026173,13.42810256530799,61.40129305387993,8.449588793714419,26.253061190676483,2,2,0
0.5127130882459368,30,983.4103406745251,206.91664142077138,2461.7672981011697,56.324242023204576,0.3036879961660953,6,4,1
0.04748739628432389,3,43.25741209023727,9.73234260437364,57.549852210510025,9.17879278599837,92.36635991646585,1,2,0
0.3090918374364672,52,1549.0089928181894,199.7435437007116,1367.8379843859882,155.72406814262538,0.01,12,4,1
0.5474230045150409,37,502.7173537663049,275.823894313482,2616.1632482283667,227.7098733983378,0.4776477060406482,12,8,1
0.6990364717611828,38,981.6074674480415,264.7036554886351,2672.688518551204,222.53973979133002,0.7962479017102166,4,8,1
0.025651375372761142,2,7.167000881868802,5.049064172908809,16.12976123267691,1.8872495866187484,118.94582440094425,1,2,0
0.02037125238110111,4,1.3225970303052308,1.7504409621252197,56.779944126227065,9.48542633478174,98.40039224647856,1,1,0
0.05967796204389745,1,15.791369594779823,10.963012128054665,112.60085481852454,3.537262926319242,21.982108073511636,2,2,0
0.641704526560229,38,1339.8053110745432,178.38387630930254,2970.6628147685137,100.89128936097964,0.40428289368009707,12,8,1
0.6545349644118031,36,1720.4248727573806,191.4347238884914,869.5003718577168,59.514821344955756,0.01,8,8,1
0.507818381915043,37,1588.0867415107523,282.4687573870648,2576.496356711514,66.91104348492091,0.5860823783672894,12,8,1
0.5906195688993298,35,1521.4736531371998,378.9485000463077,2645.493004046796,134.89323517802018,0.36219173013792677,6,8,1
0.44801867566422504,58,1440.7120680164228,195.67312863589314,3163.310947668215,197.21849783097565,0.36660873252630793,4,4,1
0.05760292292368595,2,83.5798648915849,8.140866650213942,30.21588706883433,5.839743909054873,34.0677602641497,2,2,0
0.4430987989058707,12,1363.185794631901,405.0500108378985,2337.723024263878,122.81492609701552,1.0346490855608237,12,8,1
0.6208329542874146,62,1770.8970161542422,331.5230638647578,2091.027458855052,60.62371078448515,0.4622639239701056,16,16,1
0.8546429322084984,46,1094.1696107899065,210.66193994759192,3356.7971737642038,85.03196391522015,0.7556739467090805,12,8,1
0.2715115151226244,35,1884.1575338512876,201.82860540454766,1297.4856375055151,105.25541615484335,0.4181829290756989,8,8,1
0.028991511929330648,2,76.23945026242411,0.19641684882500454,79.62448464200527,3.49250353617652,115.91238333429278,1,2,0
0.8588031763899833,40,1304.8752521695312,218.31124390229976,2658.467808614284,111.33837528456345,0.3279013979359291,4,8,1
0.484376927051153,56,400.0,80.0,1507.4879378499434,49.34829808350382,0.5611105394416549,4,16,1
0.029864745302380237,1,107.79421876844722,7.898676999889406,96.08997257833452,14.705040098623456,103.1778302429399,1,1,0
0.3552971643762698,44,1308.9499677433016,121.2404628715952,1133.197376345194,180.62070017649467,0.7888372071052081,8,8,1
0.07909830255643542,5,99.796163883472,5.957752944276822,80.17021638847754,3.8697801358214936,45.780511677406395,2,2,0
0.5707070115561231,19,1917.6404269919517,133.09491383356144,1846.9556727561235,198.9459904969296,0.01,6,8,1
0.3001684710539534,60,1373.8561135209166,213.23008216907255,2064.06473055284,143.94816686112426,0.4887095892725455,12,16,1
0.6823962258419827,65,1535.2900495448202,176.40018478291017,2165.4855727925824,42.693157214560514,0.5302452266762157,6,4,1
0.009420086631211291,3,60.272799667809686,1.0076309987356513,48.62977056332265,7.964508515718468,90.62127107139106,1,2,0
0.44214401101090434,29,982.6974644433358,279.1109645720558,2420.9096983638274,257.877538559825,0.8558534546972362,8,16,1
0.5808565756112766,44,1258.5607348088197,204.2495867640737,3466.0737363442095,133.8292328762102,0.629692619357231,8,16,1
0.33942557913097193,38,868.8146559888925,230.1658743990543,2688.7998053418646,133.96058147482768,0.355963223061112,6,8,1
0.82581626340818,49,1860.4333794997142,164.2133994957815,2439.383338222837,101.53286299921126,0.30233047340713914,12,32,1
0.055244818595651245,0,23.030818531795738,8.128514210675371,104.753500305169,11.251148409733856,99.68892052545222,1,1,0
0.49555068297562704,47,765.7068484057887,215.94665648635507,3154.7877877108317,128.03085925476,0.6339919194551258,16,16,1
0.5244073148841051,40,1310.4146488235108,285.6798664183198,2087.164217426101,125.767246616459,0.3613174133884873,6,4,1
0.4249018150927434,55,1208.6404613636216,229.4489304573782,2830.0563173152977,20.0,0.30482454753294297,8,16,1
0.6752255091143865,40,1672.9181312728729,183.78980849297395,3627.477952148464,257.933887417155,0.3911484318681023,12,32,1
0.0334213425733867,3,88.77229388907809,3.5816571865245352,13.256893575767359,5.964710206970872,45.16009412367858,2,2,0
0.5458378135135863,42,1842.6751724849269,150.11521714828461,3287.457918781267,107.16066934646946,0.48516088710427013,8,4,1
0.01853373611067547,3,100.70126249870621,3.458537937075285,99.67710213007496,2.6847426684899434,19.929262500520366,1,2,0
0.6309783390599925,46,1717.9636868928742,226.75816844771427,1300.1304709411645,157.88677761203627,1.2361526522437127,6,8,1
0.8182809624381369,32,514.0164803521574,158.5140169035051,2355.2074088482213,20.0,0.4792932455011317,12,8,1
0.5274905602875698,37,1335.7451223048618,258.57474218331356,2531.1020863383574,122.59630168465742,0.8091420261307489,12,8,1
0.6824456643268718,41,1355.0765254516039,341.1924405936424,2197.3656931703763,152.80676124991436,0.42012874035156267,6,4,1
0.00846672750628672,2,90.57328010735931,2.3790765793961057,105.70449110387142,13.205809388433249,18.07096471862871,1,2,0
0.5177636729935237,54,1014.0725151544674,245.80713162110308,2185.3289501381114,121.72468937608905,0.8835355587821896,4,8,1
0.5529570518114302,41,1563.6564941771771,125.48261116400225,3696.106996413929,132.8178254657106,0.5799741640084809,8,32,1
0.5018344291201329,47,1365.3131931047253,188.74964698146303,2655.271994318646,184.41790499158634,0.19204541017668192,4,8,1
0.49238417587649796,41,1428.4857933758235,183.19362288809302,2395.1692744008033,20.0,0.7196370821999216,8,8,1
0.034094504178877834,4,102.65096316092635,7.905361443177931,99.1104918959876,5.177242033859897,103.19445229060955,1,2,0
0.6796082800386598,45,1385.157682444928,195.94181564435516,3739.367581221043,53.004851744769184,0.1485970970807084,8,8,1
0.5983321950391712,48,892.8728109683586,399.48405645102423,1527.3973006661997,129.2548388240441,0.4524033512394241,8,4,1
0.023533437867478232,3,116.13384037003955,2.781883120149815,55.45167489187928,1.0172456923299624,77.82436283785484,2,2,0
0.40760301791619435,22,1410.7491255671794,251.12586299668715,1703.7157088607864,173.44428502649342,0.01,8,32,1
0.785538716085455,35,1414.9733795454356,214.94015653507032,3221.4598402893525,196.48064031388554,0.5773990976360198,8,4,1
0.6062940051737276,36,1316.661243135023,116.92441353712938,2428.243498553979,191.0048549723512,0.3017878255228593,12,4,1
0.4934670193236761,52,1521.2406354439322,151.48633464971226,2781.512854325149,127.96684189584931,1.0105088625600382,8,8,1
0.0757880370104831,3,96.40564188530523,5.091752888142091,97.77901364958147,2.1216078493854518,108.9557488863554,2,2,0
0.03618546276146401,2,5.8497386250042585,2.4599922148424587,52.632865978744604,11.147571838236816,77.29425807256877,2,1,0
0.715977400104673,21,1669.0272419355213,337.0064164783787,2336.7755352151516,108.83660969142714,0.8128295527533204,4,4,1
0.39265347877898626,54,1128.6051839150914,436.58343109346663,2359.5189594311737,74.4228695371014,0.3763060643795414,6,16,1
0.3805646828146899,38,1475.9764023642647,246.8480805231745,3325.0719954114484,172.42698245760695,0.730437150540415,8,8,1
0.5008653706026155,40,1849.0481538538254,111.95235317154213,3553.5548505860497,146.35816546088824,0.23353677336582568,6,8,1
0.018863367516736788,1,86.18317079716854,13.635487809984616,21.561973064429036,4.325606548934287,116.99648487437216,1,1,0
0.03938222851584278,5,12.589813713872708,6.075311986204823,71.15020797981383,9.11180859080901,84.57523429587364,1,2,0
0.3864352409738655,29,730.8237998939411,340.1735836220071,3730.089248059233,35.62292228500307,0.33421160152813956,6,16,1
0.47904361418895636,16,989.5506787446632,249.68982933552934,4251.80023024735,44.40480201761065,0.1110494697557513,8,8,1
0.36848853989934216,48,1639.6046105410212,296.6348598147939,2371.0332251441055,215.04021633382177,1.1923375084988206,4,32,1
0.40151900254635453,47,1366.8282127706605,157.3805737310351,1795.114280378831,216.95751020032463,1.0915006251385448,4,8,1
0.04640897837563745,2,59.1727430505735,10.002963863191566,16.75815057075755,1.4196302582174913,47.33264386707505,2,2,0
0.5244237595999215,43,1072.2502619292186,295.1161141787219,2368.831296318463,152.83295628342023,0.22485205844118922,12,16,1
0.838409870228593,39,1370.3846663502386,293.5458077205328,3384.420746366387,191.22181833362282,0.6916190666087554,6,8,1
0.412839410472342,52,1211.6669847874425,243.8420013369901,3648.1452393520412,153.86417927359597,0.6066651889023058,8,8,1
0.621688008381983,48,1195.8527738240027,316.2994769318134,2379.9555303739785,127.53458720829254,0.44807845271483915,6,8,1
0.5518694857097761,29,1843.3966354213746,111.30910525287736,2257.1712115382416,42.41128058123053,0.3197078110989917,4,8,1
0.4674219585786732,67,1643.617920447058,197.26180315439643,500.47542810114146,257.4565543554445,0.08312825997092121,8,8,1
0.35255215036517307,48,1501.4140336230505,202.31200183993252,2813.6676237606953,108.66619873293148,0.6659219829321439,4,8,1
0.43136906714188994,26,1362.9629529037175,317.44016004412197,3234.6532848018505,25.76996378260938,0.20311155902889877,8,4,1
0.662892542558586,28,1492.863055784888,349.2638550581331,2677.8261739666273,129.62857241993075,0.2188315853498532,6,32,1
0.5768696960877594,56,1343.8285759267676,189.94161212123228,2597.838002425827,152.5978817421833,0.5146580210977113,6,4,1
0.5548710029444659,53,1194.6835932235242,200.72737435461988,3101.1007896607566,164.82991345557488,0.2897504963401743,6,16,1
0.46918112509073584,43,1007.628531359085,370.1604389441372,1549.9212647763898,138.58924261362165,0.6901330642796295,6,4,1
0.5996558916941799,54,1868.1887968046658,112.41364279815757,2714.20097949157,207.5696162030113,0.01,8,32,1
0.4535590518436323,59,1887.195284926754,181.2488230804404,2955.18646334822,217.70379738771229,0.38626167770375386,4,16,1
0.5255703567877167,26,1051.0454813338117,178.94051443060968,2341.9718194424254,74.4575731674811,0.5100376312976908,12,4,1
0.5897056278657349,50,602.1925250999906,246.18395988933005,3482.1351939786337,47.42153887852767,1.0017717160513109,8,4,1
0.6002822811239255,28,1520.2947547103756,155.95286525521124,2565.0214742136222,215.00790152304563,0.40796588213858886,6,8,1
0.07417422555835622,4,15.259651240099915,14.612469429420234,2.403162711098936,11.320523150101403,95.70297950279338,1,1,0
0.5216103579125031,35,1448.8125947961457,243.49605927542285,2624.3418645943493,267.9440373251957,0.4127581759567887,6,8,1
0.5010612296717747,40,736.2044405533886,181.4491083137954,3150.555525482318,146.94065780513614,0.3408477131185529,8,8,1
0.24819538569579924,40,2067.1675741605454,267.64605576720805,2798.447148256509,240.1167580081784,0.28908113059965684,6,16,1
0.6020760906958057,48,1342.0789717019745,169.44730844511196,4603.370105040218,174.7424768377722,0.020686424067977383,4,16,1
0.025402515830138965,2,48.44090030490526,2.195609882433737,44.10413067498377,1.95441233139691,17.710250229696133,1,1,0
0.04396236287160136,3,38.10611983714589,7.592127942603661,52.741402635949214,2.479305579664415,82.28676304247165,1,1,0
0.43401795688780087,45,1058.9666357629699,215.61401306582889,2049.0807780589257,95.34413062204895,0.38983273521350215,4,8,1
0.46518918913381874,41,1301.066107053695,250.5856718822445,3452.517019829073,176.97324812647943,0.05453060946502897,8,8,1
0.5345791022973033,51,1122.5122370535871,138.0270702076902,3466.2474467688016,101.00099824432633,0.7635930529178129,4,8,1
0.6414638080950654,33,1437.1314018908913,116.47619018581099,2646.6879358233246,119.08140904962026,0.6737874498803265,4,8,1
0.4068328054107717,39,1708.8762026359027,159.5966262874651,657.8424083642269,93.3032543925197,0.23755388597716431,8,16,1
0.06295227090042362,0,113.19690582817815,12.133251924544922,9.170023132566172,4.911147995086029,112.68348290797148,2,2,0
0.0660105756742963,1,46.97552027194954,6.751866486296395,27.2357633238437,13.451472825803819,62.31506395662458,1,1,0
0.27683517896895976,39,1390.726306420141,275.51394664602003,3482.20180785544,112.61916459858537,0.5282538325041226,4,8,1
0.5782914558881687,39,1086.1885379509938,303.6172312154511,3495.2271585078893,20.0,0.26061215667756676,8,16,1
0.018227393403448797,0,46.450817118694616,3.0853089329333265,14.566370179128771,9.610181552544132,96.33654696696775,1,1,0
0.5326323218457136,32,1624.744044828433,223.9909187427959,2714.8738230906056,211.7081055847519,0.6523507268868871,12,8,1
0.6168185008929998,37,1091.8283109055183,130.30916285662016,1109.8161959589663,20.0,0.6738327718601784,6,4,1
0.5677239190272133,43,1585.508024388754,280.2331441851822,2033.5380491448493,109.97269717281532,0.5847739851464899,8,8,1
0.058279254172929056,3,7.409126632765109,4.800897487814752,90.38248030960834,4.770638176228351,71.65340315202803,1,2,0
0.477747357666249,43,1295.3153845214363,257.549171267653,2160.640782377511,63.59106513379721,0.9434380478519783,8,8,1
0.4905163908772067,52,1371.7593404716577,136.47917477308866,2313.685269410321,199.60856520251946,0.5741079930815338,8,16,1
0.5794022314552562,37,847.2624897422177,295.456772657403,3107.3687999358667,155.03317766251877,0.9633578011034281,6,8,1
0.6634232472416313,42,1382.748636691857,277.88960723821225,3138.2421384395334,187.58201165973634,0.7352099541395312,12,8,1
0.5154890776659775,28,1723.7588386286798,263.33260388004055,2133.4904102290125,98.53696906384535,0.38180559100927364,6,8,1
0.04080877699990602,2,8.717577743473234,8.699756811421969,67.37815055514285,8.849241321826394,78.36620499262776,2,2,0
0.021585657610257148,3,39.33085250327308,9.54735976573731,17.87996833790921,10.735819076592746,93.32214692543583,2,2,0
0.5005808614817296,40,1757.2951116175218,156.6839717707397,2257.525644484246,67.3414548144255,0.7347480484101865,6,4,1
0.061327081917731466,0,112.04048642988336,9.638477993027873,50.54976639528864,9.906483105915258,97.49341989842436,1,1,0
0.5053351868714737,53,1959.6052070771132,328.02704697905324,2108.920462570981,52.82295400265933,0.5422658740733611,6,16,1
0.33778727613245785,52,1231.7691770498645,194.18188392852218,2821.417026046859,108.4733368367136,0.917149934372224,8,4,1
0.5466982113939237,61,1881.4407250917545,188.00326203896097,2018.2303517105756,148.12645536450142,0.20048436824351257,8,8,1
0.005516641308513695,3,6.306794096382423,0.5443143392025324,33.08638237146627,4.8585727415052355,97.64829327316842,2,2,0
0.5862150279783359,53,1216.2461281202034,169.75236297637946,2112.5112445821155,183.18344598092276,1.1099915895810395,6,8,1
0.006913968861003719,1,88.16139908873268,8.224808755896364,15.358585024030367,13.349898599948842,56.31202388917711,2,2,0
0.049954035717738245,4,117.77435376917235,3.8479509366637172,78.50095217688893,3.773366858636362,74.35967673001903,1,1,0
0.048682181815717325,0,22.77883786393253,0.3305274044625628,86.40096475957357,6.85185907418678,24.328225734194262,2,1,0
0.671448143764463,12,1383.757963387121,320.05269838989983,1429.701207031814,153.09355621274543,0.4290073443406862,4,8,1
0.6880348637099394,59,1208.6807068590044,286.1143680673838,1948.6167438265147,101.85198970755894,0.2555108046303671,16,16,1
0.6510939909887374,35,1853.9755389427319,239.2276751794997,2786.0994074591154,69.76085524011651,0.350750402478458,12,8,1
0.04463845910261119,1,8.759346359998554,6.958970652184991,109.10642470338722,8.541825171338,67.27031334360046,2,1,0
0.46737957904873895,34,1701.9559982188641,227.9289287376435,1349.3776173461067,175.1537360745122,0.29955677433830186,8,8,1
0.031677637812996394,5,64.43043520229065,2.36932234253022,83.5078941802563,12.105658906135561,48.2599760920903,1,1,0
0.022152358990224715,5,17.74467183780225,3.0302350260373494,22.106980708563135,13.515855940110185,83.70071799412099,1,1,0
0.46170353019486043,42,1367.0323373530878,236.88666963587437,2917.036232476605,120.348633512547,0.5795168134520936,8,8,1
0.544596781260536,37,1645.005498487952,303.11702360953257,4571.650913614891,154.77799039281453,0.5977388949746499,4,8,1
0.5825169446615431,43,1932.7566555797166,244.55496230283666,2257.070780900803,20.0,0.45038029455694645,6,8,1
0.02681664378966982,1,30.07645295358947,1.6941481261676032,10.46153613981974,11.067084262953978,59.112466424011124,2,1,0
0.015300833433166936,2,78.48656260091921,9.313928512176467,42.28499359315853,12.78026574318664,64.48515257680728,1,1,0
0.7067163900792627,44,1023.4767862026526,303.6271901029615,1602.895489540172,95.87599532899976,0.6572794032929506,12,8,1
0.5651655495455694,63,949.8840363880488,172.55785206326038,2911.126279727132,130.77490691637587,0.6051890297820678,8,8,1
0.6087024556177196,43,1527.633626052444,152.3581329964407,2620.1088930971077,20.0,0.01,12,8,1
0.4857606176855293,38,1416.193115699155,233.33497758453464,3067.5614537112315,93.87081776580939,0.6539317394528248,8,16,1
0.51885439868993,50,1115.6355985707532,266.1566410330866,2190.8186261984206,140.3708690291304,0.30626859480902946,8,4,1
0.5476696472934721,36,1579.9796656797175,106.85825740943885,1657.0540646829168,55.93182470524842,0.7850922775920728,12,4,1
0.7552736047098311,48,1072.734040827862,225.8185725959676,2126.317274567379,75.97272157287817,0.5108190174408882,12,8,1
0.6670237155738916,46,1366.3535658095602,290.0732264796999,337.41416560061043,160.67251917185445,0.30377729506177287,8,8,1
0.03547040115033502,4,76.12559881794665,8.875457434594884,84.31605277026196,4.324068557247288,68.79819664230803,2,2,0
0.33032405237722523,66,1238.4399656486821,228.624336474914,2941.188300832374,122.61614678234723,1.0085153121292258,8,4,1
0.4972493546761872,13,1222.9318805472149,80.0,2861.626675668615,45.59638245176494,0.2317002130734741,8,4,1
0.4696707766200938,36,1036.745258043296,242.34221572934263,3572.3603568185154,20.0,0.5345078237442251,12,8,1
0.44365355876687135,43,1336.2404485237876,80.0,2485.1535953871457,184.56877875840078,0.380266444339175,6,8,1
0.4716523873106126,43,1478.0537581304768,109.31665085775066,3216.0306512608922,91.01633689899363,0.5440379035956648,6,4,1
0.4650053844878005,44,1008.6971409086395,80.0,1789.4816834180988,101.58713107875764,0.9564195493495766,4,4,1
0.4910875060154362,42,1454.6792273492931,143.6720645790008,3628.745903797016,114.08471206294429,0.5056548868834543,8,16,1
0.5957846275107198,47,1320.4228514999172,167.8651055291431,1142.3220920109986,81.26583428109147,1.3034329620915177,4,4,1
0.4917218588691194,55,996.8388031249247,287.86200403687155,2841.7554894973478,81.22636140937182,1.0325932677828535,8,8,1
0.5181076496207221,57,1484.8239287111821,254.20843668964528,1044.5536570682211,78.40879036581484,0.01,8,8,1
0.6905494947185853,26,1156.2149992158952,142.6006732059845,2328.0631757690117,101.51794294885552,0.733898159680802,4,4,1
0.3804797898194768,54,1247.287928197105,170.03723006105443,3388.241889586211,48.995628704008126,0.011332944927645638,6,32,1
0.7026984935918488,30,1448.4213655624314,186.83124570503588,2488.438183297377,152.77705488022198,0.5019266809432813,6,4,1
0.41822254263629843,35,668.6765023776376,195.15089011206985,2425.2527432664006,133.7389455036647,0.5718729621089627,12,32,1
0.6584707300884227,38,1456.7009240335972,110.03866935520504,1598.5860248721558,48.364499616056676,0.542882928429112,8,8,1
0.06669199695500684,2,43.38609200699371,12.402224606946286,85.08164691444381,3.480392953806117,68.28186844257291,1,2,0
0.5704998278095957,55,1402.641736136379,137.18895046675124,2082.478548653476,153.88884898097578,0.7130997488715877,6,8,1
0.03691564095098501,4,18.610113536534335,12.788366728523302,85.3061660018783,13.697199323687675,28.899099798672108,1,1,0
0.6526130358585626,32,565.7365955419641,172.502946524468,2560.5378352377884,98.30128333886057,1.0903696828784404,4,32,1
0.041032193291775806,3,58.52548488080445,12.953212837718176,70.64778265575838,6.254618710874426,45.00727333021637,1,2,0
0.03092324054584223,2,110.3294305621589,5.434021306478868,87.08597558639389,13.52233579553925,62.87782395479338,2,1,0
0.7036881350272474,44,1357.0713736002956,219.45895444216833,1392.2827034443173,177.78533989278193,0.2653192939021016,6,4,1
0.01765963907622254,1,57.744372729820235,10.31583063645841,86.72483492378741,10.695454041519511,29.115688587852794,2,1,0
0.4204371156997184,32,1601.8377153339657,286.71875317632606,2910.4683360778345,163.50574721087983,0.6548534861344875,8,4,1
0.06151382256861128,0,92.16779600267476,12.688821595165983,73.632493708495,2.240465995575507,66.20092001505714,2,2,0
0.46897860700307425,38,1022.6530276500135,198.44269292526718,985.1082664369715,132.7976224423763,0.5003616426086672,8,8,1
0.4519493642718172,38,1051.6496974663714,150.13791139741957,1889.254927879996,172.3751512062472,0.31102842358447635,12,8,1
0.025719656099830557,4,101.2254588149298,8.234706741624628,26.312875430865084,1.471368494994218,37.5359476921743,1,1,0
0.01502742820302193,5,55.01967492489449,12.3214798746389,66.55888176421146,9.91927171913267,70.25923833551128,2,2,0
0.4198559448049539,27,947.4857071678862,231.74080754358542,2681.040747857494,145.64735549970698,0.16308183195663445,12,16,1
0.02172376379289939,0,38.79282863607288,0.002020395067279801,61.33549670846757,1.6559267193864438,43.997803571194446,2,1,0
0.5110930217202052,49,996.5044245011849,173.93184576473203,2257.0191769786684,39.2477445916071,0.25422264208355067,12,8,1
0.07134977158485878,4,51.2637581399324,5.659704921094854,112.35853847629882,10.451960856095353,27.182381541557774,1,2,0
0.44891194209558444,44,1492.5332699596931,194.79775197415975,2036.0503712696595,70.18468865776856,0.6146764817434757,12,8,1
0.45352275116311164,39,960.4986113718351,288.81578936441304,2253.0230773771937,60.22607662664878,0.4815370178359854,8,16,1
